166,630.0,730.0,42.0,142.0
167,630.0,730.0,84.0,184.0
168,630.0,730.0,126.0,226.0
169,630.0,730.0,168.0,268.0
170,630.0,730.0,210.0,310.0
171,630.0,730.0,252.0,352.0
172,630.0,730.0,294.0,394.0
173,630.0,730.0,336.0,436.0
174,630.0,730.0,378.0,478.0
175,630.0,730.0,420.0,520.0
176,672.0,772.0,0.0,100.0
177,672.0,772.0,42.0,142.0
178,672.0,772.0,84.0,184.0
179,672.0,772.0,126.0,226.0
180,672.0,772.0,168.0,268.0
181,672.0,772.0,210.0,310.0
182,672.0,772.0,252.0,352.0
183,672.0,772.0,294.0,394.0
184,672.0,772.0,336.0,436.0
185,672.0,772.0,378.0,478.0
186,672.0,772.0,420.0,520.0
187,714.0,814.0,0.0,100.0
188,714.0,814.0,42.0,142.0
189,714.0,814.0,84.0,184.0
190,714.0,814.0,126.0,226.0
191,714.0,814.0,168.0,268.0
192,714.0,814.0,210.0,310.0
193,714.0,814.0,252.0,352.0
194,714.0,814.0,294.0,394.0
195,714.0,814.0,336.0,436.0
196,714.0,814.0,378.0,478.0
197,714.0,814.0,420.0,520.0
198,756.0,856.0,0.0,100.0
199,756.0,856.0,42.0,142.0
200,756.0,856.0,84.0,184.0
201,756.0,856.0,126.0,226.0
202,756.0,856.0,168.0,268.0
203,756.0,856.0,210.0,310.0
204,756.0,856.0,252.0,352.0
205,756.0,856.0,294.0,394.0
206,756.0,856.0,336.0,436.0
207,756.0,856.0,378.0,478.0
208,756.0,856.0,420.0,520.0
209,798.0,898.0,0.0,100.0
210,798.0,898.0,42.0,142.0
211,798.0,898.0,84.0,184.0
212,798.0,898.0,126.0,226.0
213,798.0,898.0,168.0,268.0
214,798.0,898.0,210.0,310.0
215,798.0,898.0,252.0,352.0
216,798.0,898.0,294.0,394.0
217,798.0,898.0,336.0,436.0
218,798.0,898.0,378.0,478.0
219,798.0,898.0,420.0,520.0
220,840.0,940.0,0.0,100.0
221,840.0,940.0,42.0,142.0
222,840.0,940.0,84.0,184.0
223,840.0,940.0,126.0,226.0
224,840.0,940.0,168.0,268.0
225,840.0,940.0,210.0,310.0
226,840.0,940.0,252.0,352.0
227,840.0,940.0,294.0,394.0
228,840.0,940.0,336.0,436.0
229,840.0,940.0,378.0,478.0
230,840.0,940.0,420.0,520.0
231,882.0,982.0,0.0,100.0
232,882.0,982.0,42.0,142.0
233,882.0,982.0,84.0,184.0
234,882.0,982.0,126.0,226.0
235,882.0,982.0,168.0,268.0
236,882.0,982.0,210.0,310.0
237,882.0,982.0,252.0,352.0
238,882.0,982.0,294.0,394.0
239,882.0,982.0,336.0,436.0
240,882.0,982.0,378.0,478.0
241,882.0,982.0,420.0,520.0
