166,630.0,632.56,42.0,44.56,-1
167,630.0,632.56,84.0,86.56,-1
168,630.0,632.56,126.0,128.56,21
169,630.0,632.56,168.0,170.56,-1
170,630.0,632.56,210.0,212.56,-1
171,630.0,632.56,252.0,254.56,22
172,630.0,632.56,294.0,296.56,-1
173,630.0,632.56,336.0,338.56,-1
174,630.0,632.56,378.0,380.56,23
175,630.0,632.56,420.0,422.56,-1
176,672.0,674.56,0.0,2.56,-1
177,672.0,674.56,42.0,44.56,-1
178,672.0,674.56,84.0,86.56,-1
179,672.0,674.56,126.0,128.56,-1
180,672.0,674.56,168.0,170.56,-1
181,672.0,674.56,210.0,212.56,-1
182,672.0,674.56,252.0,254.56,-1
183,672.0,674.56,294.0,296.56,-1
184,672.0,674.56,336.0,338.56,-1
185,672.0,674.56,378.0,380.56,-1
186,672.0,674.56,420.0,422.56,-1
187,714.0,716.56,0.0,2.56,-1
188,714.0,716.56,42.0,44.56,-1
189,714.0,716.56,84.0,86.56,-1
190,714.0,716.56,126.0,128.56,-1
191,714.0,716.56,168.0,170.56,-1
192,714.0,716.56,210.0,212.56,-1
193,714.0,716.56,252.0,254.56,-1
194,714.0,716.56,294.0,296.56,-1
195,714.0,716.56,336.0,338.56,-1
196,714.0,716.56,378.0,380.56,-1
197,714.0,716.56,420.0,422.56,-1
198,756.0,758.56,0.0,2.56,24
199,756.0,758.56,42.0,44.56,-1
200,756.0,758.56,84.0,86.56,-1
201,756.0,758.56,126.0,128.56,25
202,756.0,758.56,168.0,170.56,-1
203,756.0,758.56,210.0,212.56,-1
204,756.0,758.56,252.0,254.56,26
205,756.0,758.56,294.0,296.56,-1
206,756.0,758.56,336.0,338.56,-1
207,756.0,758.56,378.0,380.56,27
208,756.0,758.56,420.0,422.56,-1
209,798.0,800.56,0.0,2.56,-1
210,798.0,800.56,42.0,44.56,-1
211,798.0,800.56,84.0,86.56,-1
212,798.0,800.56,126.0,128.56,-1
213,798.0,800.56,168.0,170.56,-1
214,798.0,800.56,210.0,212.56,-1
215,798.0,800.56,252.0,254.56,-1
216,798.0,800.56,294.0,296.56,-1
217,798.0,800.56,336.0,338.56,-1
218,798.0,800.56,378.0,380.56,-1
219,798.0,800.56,420.0,422.56,-1
220,840.0,842.56,0.0,2.56,-1
221,840.0,842.56,42.0,44.56,-1
222,840.0,842.56,84.0,86.56,-1
223,840.0,842.56,126.0,128.56,-1
224,840.0,842.56,168.0,170.56,-1
225,840.0,842.56,210.0,212.56,-1
226,840.0,842.56,252.0,254.56,-1
227,840.0,842.56,294.0,296.56,-1
228,840.0,842.56,336.0,338.56,-1
229,840.0,842.56,378.0,380.56,-1
230,840.0,842.56,420.0,422.56,-1
231,882.0,884.56,0.0,2.56,28
232,882.0,884.56,42.0,44.56,-1
233,882.0,884.56,84.0,86.56,-1
234,882.0,884.56,126.0,128.56,29
235,882.0,884.56,168.0,170.56,-1
236,882.0,884.56,210.0,212.56,-1
237,882.0,884.56,252.0,254.56,30
238,882.0,884.56,294.0,296.56,-1
239,882.0,884.56,336.0,338.56,-1
240,882.0,884.56,378.0,380.56,31
241,882.0,884.56,420.0,422.56,-1
